id_sppg,nama,prov,kab,kec,desa,alamat,lat,lon,presisi,kode_kab_bps,kode_kec_bps
S18068,SPPG Kendal Sukorejo Kebumen 2,JAWA TENGAH,KENDAL,SUKOREJO,KEBUMEN,"Jl. Sukorejo Weleri Sumber Rt 001 Rw 001 Kebumen, Kec. Sukorejo, Kab. Kendal, Jawa Tengah",-7.14775,109.98541,kecamatan,3324,3324020
S18069,SPPG Simalungun Tanah Jawa Pematang Tanah Jawa,SUMATERA UTARA,SIMALUNGUN,TANAH JAWA,PEMATANG TANAH JAWA,"Pematang Tanah Jawa, Kec. Tanah Jawa, Kab. Simalungun, Sumatera Utara",2.89016,99.17883,kecamatan,1209,1209060
S18070,SPPG Muara Enim Ujan Mas Ujan Mas Lama,SUMATERA SELATAN,MUARA ENIM,UJAN MAS,UJAN MAS LAMA,"Dusun 10, Desa/Kelurahan Ujan Mas Lama, Kec. Ujan Mas, Kab. Muara Enim, Ujan Mas Lama, Ujan Mas, Kab. Muara Enim, Sumatera Selatan",-3.53791,103.75209,kecamatan,1603,1603051
S18071,SPPG Batang Batang Karangasem Utara,JAWA TENGAH,BATANG,BATANG,KARANGASEM UTARA,"Jl. RE Martadinata No. 250, Panjangkaran Kidul, Karangasem Utara. Kec Batang, Kab Batang, Jawa Tengah",-6.90804,109.73268,kecamatan,3325,3325110
S18072,SPPG Kota Bandung Cinambo Sukamulya,JAWA BARAT,KOTA BANDUNG,CINAMBO,SUKAMULYA,"Jl. rumah sakit n0 49 rt 3 rw 5,sukamulya kecamatan cinambo kota bandung",-6.9329,107.68961,kecamatan,3273,3273121
S18073,SPPG Kota Depok Cilodong Sukamaju 4,JAWA BARAT,KOTA DEPOK,CILODONG,SUKAMAJU,"Jl. Tole Iskandar No 74, Sukamaju, Kecamatan Cilodong, Kota Depok, Jawa Barat",-6.43698,106.83554,kecamatan,3276,3276031
S18074,SPPG Banyuasin Selat Penuguan Sumber Agung,SUMATERA SELATAN,BANYUASIN,SELAT PENUGUAN,SUMBER AGUNG,"Jl. 3 Desa Sumber Agung, Kec. Selat Panuguan, Kab. Banyuasin, Sumatera Selatan",-2.88333,104.38306,kabkota,1607,
S18075,SPPG Banyumas Wangon Jambu,JAWA TENGAH,BANYUMAS,WANGON,JAMBU,"Desa Jambu Rt 03 Rw 04, Kecamatan Wangon, Kabupaten Banyumas, Jawa Tengah",-7.51789,109.05721,kecamatan,3302,3302020
S18076,SPPG Kota Lubuk Linggau LLT II Jawa Kanan,SUMATERA SELATAN,KOTA LUBUK LINGGAU,LUBUK LINGGAU TIMUR II,JAWA KANAN,Jalan Nias Kelurahan Jawa Kanan Kecamatan Lubuklinggau Timur II,-3.30912,102.88025,kecamatan,1674,1674032
S18077,SPPG Kota Dumai Bukit Kapur Bukit Kayu Kapur,RIAU,KOTA DUMAI,BUKIT KAPUR,BUKIT KAYU KAPUR,"Jl. Soekarno Hatta, Kel. Bukit Kayu Kapur, Kec. Bukit Kapur, Kota Dumai, Riau",1.52892,101.3885,kecamatan,1473,1473010
S18078,SPPG Bojonegoro Kanor Tambahrejo,JAWA TIMUR,BOJONEGORO,KANOR,TAMBAHREJO,"Jl. Raya Tambahrejo Rt.01/Rw.02, Tambahrejo, Kec. Kanor, Kab. Bojonegoro, Jawa Timur",-7.1,112.0,kecamatan,3522,3522110
S18079,SPPG Magelang Sawangan Gondowangi 2,JAWA TENGAH,MAGELANG,SAWANGAN,GONDOWANGI,"Jl. Raya Boyolali Magelang Desa Gondowangi Kecamatan Sawangan, Kabupaten Magelang, Provinsi Jawa Tengah",-7.4275,110.16194,kabkota,3308,3308090
S18080,SPPG Bekasi Tambun Selatan Jatimulya 5,JAWA BARAT,BEKASI,TAMBUN SELATAN,JATIMULYA,"Jl. Toyogiri Kampung Jati Rt. 001 Rw.008, Kel. Jatimulya, Kec. Tambun Selatan, Kab. Bekasi, Jawa Barat",-6.2612,107.04213,kecamatan,3216,3216081
S18081,SPPG Toli Toli Baolan Baru 1,SULAWESI TENGAH,TOLI TOLI,BAOLAN,BARU,"Jln kh Ahmad Dahlan no 16 kel baru, Kec Baolan",1.02392,120.87286,kecamatan,7206,7206040
S18082,SPPG Cirebon Depok Kasugengan Lor,JAWA BARAT,CIREBON,DEPOK,KASUGENGAN LOR,"Jl. Arya Salingsingan No. 11 Desa Kasugengan Lor, Kecamatan Depok, Kabupaten Cirebon, Jawa Barat",-6.40248,106.79424,kecamatan,3209,3209141
S18083,SPPG Banyumas Jatilawang Tunjung 1,JAWA TENGAH,BANYUMAS,JATILAWANG,TUNJUNG,"Jl.Pesuruhan Rt 004/004,Tunjung Jatilawang Kab.Banyumas Jawa Tengah",-7.55703,109.10477,kecamatan,3302,3302030
S18084,SPPG Indramayu Indramayu Pabeanudik 2,JAWA BARAT,INDRAMAYU,INDRAMAYU,PABEANUDIK,"Jl. Raya Pabean Udik, Blok Sawah Kembar Rt. 003 Rw.001, Desa Pabean Udik, Kecamatan Indramayu, Kabupaten Indramayu, Jawa Barat",-6.33731,108.32582,kecamatan,3212,3212150
S18085,SPPG Padang Lawas Barumun Pasar Sibuhuan 3,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PASAR SIBUHUAN,"Jl. Surapati Lingkungan III, Kelurahan Pasar Sibuhuan, Kecamatan Barumun, Kabupaten Padang Lawas, Sumatera Utara",0.99634,99.68983,kecamatan,1221,1221030
